,state,county,name,year,model,capacity[MW],hub_height[m],rotor_diameter[m],longitude_gen,latitude_gen,latitude_county,longitude_county
15868,WA,Kittitas,Wild Horse II,2009.0,V80-2.0,2.0,67.0,80.0,-120.233086,47.054493,47.051833,-120.630456
15869,WA,Kittitas,Wild Horse II,2009.0,V80-2.0,2.0,67.0,80.0,-120.233589,47.049294,47.051833,-120.630456
15870,WA,Kittitas,Wild Horse II,2009.0,V80-2.0,2.0,67.0,80.0,-120.234787,47.051094,47.051833,-120.630456
15871,WA,Kittitas,Wild Horse II,2009.0,V80-2.0,2.0,67.0,80.0,-120.232483,47.053093,47.051833,-120.630456
15872,WA,Kittitas,Wild Horse II,2009.0,V80-2.0,2.0,67.0,80.0,-120.236488,47.060394,47.051833,-120.630456
15873,WA,Kittitas,Wild Horse II,2009.0,V80-2.0,2.0,67.0,80.0,-120.236687,47.065094,47.051833,-120.630456
15874,WA,Kittitas,Wild Horse II,2009.0,V80-2.0,2.0,67.0,80.0,-120.234489,47.057495,47.051833,-120.630456
15875,OR,Morrow,Willow Creek,2009.0,GE1.5-77,1.5,80.0,77.0,-119.986389,45.646496,45.739056,-119.617276
15876,OR,Gilliam,Willow Creek,2009.0,GE1.5-77,1.5,80.0,77.0,-120.017784,45.655994,45.449592,-120.197022
15877,OR,Morrow,Willow Creek,2009.0,GE1.5-77,1.5,80.0,77.0,-119.969688,45.653095,45.739056,-119.617276
15878,OR,Morrow,Willow Creek,2009.0,GE1.5-77,1.5,80.0,77.0,-119.979485,45.654896,45.739056,-119.617276
15879,OR,Morrow,Willow Creek,2009.0,GE1.5-77,1.5,80.0,77.0,-119.991287,45.665695,45.739056,-119.617276
15880,OR,Gilliam,Willow Creek,2009.0,GE1.5-77,1.5,80.0,77.0,-119.99939,45.649094,45.449592,-120.197022
15881,OR,Morrow,Willow Creek,2009.0,GE1.5-77,1.5,80.0,77.0,-119.981483,45.640919,45.739056,-119.617276
15882,OR,Gilliam,Willow Creek,2009.0,GE1.5-77,1.5,80.0,77.0,-120.010284,45.651295,45.449592,-120.197022
15883,OR,Gilliam,Willow Creek,2009.0,GE1.5-77,1.5,80.0,77.0,-120.017784,45.661095,45.449592,-120.197022
15884,OR,Morrow,Willow Creek,2009.0,GE1.5-77,1.5,80.0,77.0,-119.977486,45.646595,45.739056,-119.617276
15885,OR,Morrow,Willow Creek,2009.0,GE1.5-77,1.5,80.0,77.0,-119.989288,45.653095,45.739056,-119.617276
15886,OR,Gilliam,Willow Creek,2009.0,GE1.5-77,1.5,80.0,77.0,-120.017784,45.657795,45.449592,-120.197022
15887,OR,Gilliam,Willow Creek,2009.0,GE1.5-77,1.5,80.0,77.0,-119.999489,45.646793,45.449592,-120.197022
15888,OR,Morrow,Willow Creek,2009.0,GE1.5-77,1.5,80.0,77.0,-119.988388,45.651592,45.739056,-119.617276
15889,OR,Morrow,Willow Creek,2009.0,GE1.5-77,1.5,80.0,77.0,-119.975685,45.645294,45.739056,-119.617276
15890,OR,Gilliam,Willow Creek,2009.0,GE1.5-77,1.5,80.0,77.0,-119.99939,45.650696,45.449592,-120.197022
15891,OR,Morrow,Willow Creek,2009.0,GE1.5-77,1.5,80.0,77.0,-119.991989,45.660294,45.739056,-119.617276
15892,OR,Gilliam,Willow Creek,2009.0,GE1.5-77,1.5,80.0,77.0,-120.001389,45.640896,45.449592,-120.197022
15893,OR,Gilliam,Willow Creek,2009.0,GE1.5-77,1.5,80.0,77.0,-120.003487,45.657795,45.449592,-120.197022
15894,OR,Morrow,Willow Creek,2009.0,GE1.5-77,1.5,80.0,77.0,-119.988487,45.649895,45.739056,-119.617276
15895,OR,Morrow,Willow Creek,2009.0,GE1.5-77,1.5,80.0,77.0,-119.979485,45.653294,45.739056,-119.617276
15896,OR,Morrow,Willow Creek,2009.0,GE1.5-77,1.5,80.0,77.0,-119.989685,45.654694,45.739056,-119.617276
15897,OR,Morrow,Willow Creek,2009.0,GE1.5-77,1.5,80.0,77.0,-119.985283,45.644993,45.739056,-119.617276
15898,OR,Morrow,Willow Creek,2009.0,GE1.5-77,1.5,80.0,77.0,-119.989983,45.656395,45.739056,-119.617276
15899,OR,Morrow,Willow Creek,2009.0,GE1.5-77,1.5,80.0,77.0,-119.982689,45.642094,45.739056,-119.617276
15900,OR,Gilliam,Willow Creek,2009.0,GE1.5-77,1.5,80.0,77.0,-120.017685,45.654495,45.449592,-120.197022
15901,OR,Gilliam,Willow Creek,2009.0,GE1.5-77,1.5,80.0,77.0,-119.998985,45.652596,45.449592,-120.197022
15902,OR,Morrow,Willow Creek,2009.0,GE1.5-77,1.5,80.0,77.0,-119.979286,45.649994,45.739056,-119.617276
15903,OR,Morrow,Willow Creek,2009.0,GE1.5-77,1.5,80.0,77.0,-119.991684,45.662094,45.739056,-119.617276
15904,OR,Morrow,Willow Creek,2009.0,GE1.5-77,1.5,80.0,77.0,-119.983887,45.643593,45.739056,-119.617276
15905,OR,Morrow,Willow Creek,2009.0,GE1.5-77,1.5,80.0,77.0,-119.988785,45.669193,45.739056,-119.617276
15906,OR,Morrow,Willow Creek,2009.0,GE1.5-77,1.5,80.0,77.0,-119.969284,45.646095,45.739056,-119.617276
15907,OR,Gilliam,Willow Creek,2009.0,GE1.5-77,1.5,80.0,77.0,-120.001183,45.642693,45.449592,-120.197022
15908,OR,Morrow,Willow Creek,2009.0,GE1.5-77,1.5,80.0,77.0,-119.97139,45.647594,45.739056,-119.617276
15909,OR,Morrow,Willow Creek,2009.0,GE1.5-77,1.5,80.0,77.0,-119.991386,45.663692,45.739056,-119.617276
15910,OR,Gilliam,Willow Creek,2009.0,GE1.5-77,1.5,80.0,77.0,-120.010384,45.648895,45.449592,-120.197022
15911,OR,Gilliam,Willow Creek,2009.0,GE1.5-77,1.5,80.0,77.0,-120.003288,45.659393,45.449592,-120.197022
15912,OR,Gilliam,Willow Creek,2009.0,GE1.5-77,1.5,80.0,77.0,-120.003586,45.655994,45.449592,-120.197022
15913,OR,Gilliam,Willow Creek,2009.0,GE1.5-77,1.5,80.0,77.0,-120.017883,45.652893,45.449592,-120.197022
15914,OR,Morrow,Willow Creek,2009.0,GE1.5-77,1.5,80.0,77.0,-119.987289,45.648193,45.739056,-119.617276
15915,OR,Morrow,Willow Creek,2009.0,GE1.5-77,1.5,80.0,77.0,-119.979286,45.648193,45.739056,-119.617276
15916,OR,Morrow,Willow Creek,2009.0,GE1.5-77,1.5,80.0,77.0,-119.990387,45.667194,45.739056,-119.617276
15917,OR,Morrow,Willow Creek,2009.0,GE1.5-77,1.5,80.0,77.0,-119.979385,45.651592,45.739056,-119.617276
15918,OR,Morrow,Willow Creek,2009.0,GE1.5-77,1.5,80.0,77.0,-119.978584,45.656693,45.739056,-119.617276
15919,OR,Morrow,Willow Creek,2009.0,GE1.5-77,1.5,80.0,77.0,-119.969986,45.651295,45.739056,-119.617276
15920,OR,Gilliam,Willow Creek,2009.0,GE1.5-77,1.5,80.0,77.0,-120.017883,45.651394,45.449592,-120.197022
15921,OR,Morrow,Willow Creek,2009.0,GE1.5-77,1.5,80.0,77.0,-119.990585,45.658092,45.739056,-119.617276
15922,OR,Gilliam,Willow Creek,2009.0,GE1.5-77,1.5,80.0,77.0,-120.017784,45.659294,45.449592,-120.197022
15923,OR,Baker,Willow Spring,2017.0,GE2.0-116,2.0,80.0,116.0,-117.272476,44.381859,44.780021,-117.762087
15924,OR,Baker,Willow Spring,2017.0,GE2.0-116,2.0,80.0,116.0,-117.277245,44.380787,44.780021,-117.762087
15925,OR,Baker,Willow Spring,2017.0,GE2.0-116,2.0,80.0,116.0,-117.274872,44.381596,44.780021,-117.762087
15926,OR,Baker,Willow Spring,2017.0,GE2.0-116,2.0,80.0,116.0,-117.267517,44.38171,44.780021,-117.762087
15927,OR,Baker,Willow Spring,2017.0,GE2.0-116,2.0,80.0,116.0,-117.270172,44.382561,44.780021,-117.762087
15928,CA,Kern,Wind Wall,2021.0,V126-3.45,3.45,87.0,126.0,-118.331543,35.104248,35.369809,-118.941786
15929,CA,Kern,Wind Wall,2021.0,V126-3.45,3.45,87.0,126.0,-118.32296,35.096355,35.369809,-118.941786
15930,CA,Kern,Wind Wall,2021.0,V126-3.45,3.45,87.0,126.0,-118.338585,35.099575,35.369809,-118.941786
15931,CA,Kern,Wind Wall,2021.0,V126-3.45,3.45,87.0,126.0,-118.325768,35.094162,35.369809,-118.941786
15932,CA,Kern,Wind Wall,2021.0,V126-3.45,3.45,87.0,126.0,-118.330894,35.105808,35.369809,-118.941786
15933,CA,Kern,Wind Wall,2021.0,V126-3.45,3.45,87.0,126.0,-118.321281,35.097588,35.369809,-118.941786
15934,CA,Kern,Wind Wall,2021.0,V126-3.45,3.45,87.0,126.0,-118.324753,35.095551,35.369809,-118.941786
15935,CA,Kern,Wind Wall,2021.0,V126-3.45,3.45,87.0,126.0,-118.338936,35.097858,35.369809,-118.941786
15936,CA,Kern,Wind Wall,2021.0,V126-3.45,3.45,87.0,126.0,-118.332573,35.102711,35.369809,-118.941786
15937,CA,Kern,Wind Wall,2021.0,V126-3.45,3.45,87.0,126.0,-118.329941,35.107231,35.369809,-118.941786
15938,CA,Kern,Wind Wall,2021.0,V126-3.45,3.45,87.0,126.0,-118.337448,35.100849,35.369809,-118.941786
15939,CA,Kern,Wind Wall,2021.0,V126-3.45,3.45,87.0,126.0,-118.339653,35.096352,35.369809,-118.941786
15940,CA,Kern,Wind Wall,2021.0,V126-3.45,3.45,87.0,126.0,-118.334045,35.101563,35.369809,-118.941786
15941,CA,Kern,Windland,2009.0,A-1500,1.5,80.0,77.0,-118.334381,35.091591,35.369809,-118.941786
15942,CA,Kern,Windstar,2012.0,G80-2.0,2.0,67.0,80.0,-118.37928,35.06366,35.369809,-118.941786
15943,CA,Kern,Windstar,2012.0,G80-2.0,2.0,67.0,80.0,-118.35939,35.068596,35.369809,-118.941786
15944,CA,Kern,Windstar,2012.0,G80-2.0,2.0,67.0,80.0,-118.376091,35.058296,35.369809,-118.941786
15945,CA,Kern,Windstar,2012.0,G80-2.0,2.0,67.0,80.0,-118.372688,35.065659,35.369809,-118.941786
15946,CA,Kern,Windstar,2012.0,G80-2.0,2.0,67.0,80.0,-118.36129,35.056995,35.369809,-118.941786
15947,CA,Kern,Windstar,2012.0,G87-2.0,2.0,67.0,87.0,-118.270645,35.030964,35.369809,-118.941786
15948,CA,Kern,Windstar,2012.0,G80-2.0,2.0,67.0,80.0,-118.27932,35.026024,35.369809,-118.941786
15949,CA,Kern,Windstar,2012.0,G80-2.0,2.0,67.0,80.0,-118.373886,35.057995,35.369809,-118.941786
15950,CA,Kern,Windstar,2012.0,G80-2.0,2.0,67.0,80.0,-118.28109,35.025795,35.369809,-118.941786
15951,CA,Kern,Windstar,2012.0,G80-2.0,2.0,67.0,80.0,-118.285927,35.02512,35.369809,-118.941786
15952,CA,Kern,Windstar,2012.0,G80-2.0,2.0,67.0,80.0,-118.379272,35.06229,35.369809,-118.941786
15953,CA,Kern,Windstar,2012.0,G87-2.0,2.0,67.0,87.0,-118.270691,35.027496,35.369809,-118.941786
15954,CA,Kern,Windstar,2012.0,G87-2.0,2.0,67.0,87.0,-118.293686,34.996796,35.369809,-118.941786
15955,CA,Kern,Windstar,2012.0,G87-2.0,2.0,67.0,87.0,-118.270691,35.029194,35.369809,-118.941786
15956,CA,Kern,Windstar,2012.0,G80-2.0,2.0,67.0,80.0,-118.376587,35.063396,35.369809,-118.941786
15957,CA,Kern,Windstar,2012.0,G80-2.0,2.0,67.0,80.0,-118.36129,35.058495,35.369809,-118.941786
15958,CA,Kern,Windstar,2012.0,G87-2.0,2.0,67.0,87.0,-118.304085,34.996094,35.369809,-118.941786
15959,CA,Kern,Windstar,2012.0,G80-2.0,2.0,67.0,80.0,-118.357391,35.055096,35.369809,-118.941786
15960,CA,Kern,Windstar,2012.0,G80-2.0,2.0,67.0,80.0,-118.377388,35.065697,35.369809,-118.941786
15961,CA,Kern,Windstar,2012.0,G80-2.0,2.0,67.0,80.0,-118.376488,35.060295,35.369809,-118.941786
15962,CA,Kern,Windstar,2012.0,G87-2.0,2.0,67.0,87.0,-118.281189,35.005894,35.369809,-118.941786
15963,CA,Kern,Windstar,2012.0,G80-2.0,2.0,67.0,80.0,-118.284088,35.025394,35.369809,-118.941786
15964,CA,Kern,Windstar,2012.0,G87-2.0,2.0,67.0,87.0,-118.288284,34.999794,35.369809,-118.941786
15965,CA,Kern,Windstar,2012.0,G80-2.0,2.0,67.0,80.0,-118.374191,35.063396,35.369809,-118.941786
15966,CA,Kern,Windstar,2012.0,G87-2.0,2.0,67.0,87.0,-118.281387,35.004093,35.369809,-118.941786
15967,CA,Kern,Windstar,2012.0,G87-2.0,2.0,67.0,87.0,-118.306686,34.995895,35.369809,-118.941786
15968,CA,Kern,Windstar,2012.0,G87-2.0,2.0,67.0,87.0,-118.290588,34.997696,35.369809,-118.941786
15969,CA,Kern,Windstar,2012.0,G80-2.0,2.0,67.0,80.0,-118.374084,35.059395,35.369809,-118.941786
15970,CA,Kern,Windstar,2012.0,G80-2.0,2.0,67.0,80.0,-118.358688,35.058296,35.369809,-118.941786
15971,CA,Kern,Windstar,2012.0,G87-2.0,2.0,67.0,87.0,-118.270714,35.025703,35.369809,-118.941786
15972,CA,Kern,Windstar,2012.0,G87-2.0,2.0,67.0,87.0,-118.281586,35.002193,35.369809,-118.941786
15973,CA,Kern,Windstar,2012.0,G80-2.0,2.0,67.0,80.0,-118.356087,35.056595,35.369809,-118.941786
15974,CA,Kern,Windstar,2012.0,G87-2.0,2.0,67.0,87.0,-118.270592,35.036194,35.369809,-118.941786
15975,CA,Kern,Windstar,2012.0,G80-2.0,2.0,67.0,80.0,-118.379288,35.065697,35.369809,-118.941786
15976,CA,Kern,Windstar,2012.0,G80-2.0,2.0,67.0,80.0,-118.378891,35.059494,35.369809,-118.941786
15977,CA,Kern,Windstar,2012.0,G80-2.0,2.0,67.0,80.0,-118.277687,35.003296,35.369809,-118.941786
15978,CA,Kern,Windstar,2012.0,G80-2.0,2.0,67.0,80.0,-118.360786,35.054497,35.369809,-118.941786
15979,CA,Kern,Windstar,2012.0,G80-2.0,2.0,67.0,80.0,-118.366074,35.065342,35.369809,-118.941786
15980,CA,Kern,Windstar,2012.0,G87-2.0,2.0,67.0,87.0,-118.270592,35.034496,35.369809,-118.941786
15981,CA,Kern,Windstar,2012.0,G87-2.0,2.0,67.0,87.0,-118.270592,35.032696,35.369809,-118.941786
15982,CA,Kern,Windstar,2012.0,G87-2.0,2.0,67.0,87.0,-118.281029,35.007767,35.369809,-118.941786
15983,CA,Kern,Windstar,2012.0,G80-2.0,2.0,67.0,80.0,-118.358849,35.054207,35.369809,-118.941786
15984,CA,Kern,Windstar,2012.0,G87-2.0,2.0,67.0,87.0,-118.301491,34.996296,35.369809,-118.941786
15985,CA,Kern,Windstar,2012.0,G87-2.0,2.0,67.0,87.0,-118.298889,34.996494,35.369809,-118.941786
15986,CA,Kern,Windstar,2012.0,G80-2.0,2.0,67.0,80.0,-118.379189,35.058193,35.369809,-118.941786
15987,CA,Kern,Windstar,2012.0,G80-2.0,2.0,67.0,80.0,-118.360687,35.064396,35.369809,-118.941786
15988,CA,Kern,Windstar,2012.0,G80-2.0,2.0,67.0,80.0,-118.360687,35.062897,35.369809,-118.941786
15989,CA,Kern,Windstar,2012.0,G87-2.0,2.0,67.0,87.0,-118.272987,35.025295,35.369809,-118.941786
15990,CA,Kern,Windstar,2012.0,G80-2.0,2.0,67.0,80.0,-118.374687,35.065796,35.369809,-118.941786
15991,CA,Kern,Windstar,2012.0,G80-2.0,2.0,67.0,80.0,-118.356224,35.057995,35.369809,-118.941786
15992,CA,Kern,Windstar,2012.0,G80-2.0,2.0,67.0,80.0,-118.286186,34.999893,35.369809,-118.941786
15993,CA,Kern,Windstar,2012.0,G80-2.0,2.0,67.0,80.0,-118.276123,35.004063,35.369809,-118.941786
15994,CA,Kern,Windstar,2012.0,G87-2.0,2.0,67.0,87.0,-118.281792,35.000294,35.369809,-118.941786
15995,CA,Kern,Windstar,2012.0,G80-2.0,2.0,67.0,80.0,-118.361389,35.061596,35.369809,-118.941786
15996,CA,Kern,Windstar,2012.0,G80-2.0,2.0,67.0,80.0,-118.358086,35.069496,35.369809,-118.941786
15997,CA,Kern,Windstar,2012.0,G80-2.0,2.0,67.0,80.0,-118.379288,35.060993,35.369809,-118.941786
15998,CA,Kern,Windstar,2012.0,G87-2.0,2.0,67.0,87.0,-118.296089,34.996593,35.369809,-118.941786
15999,CA,Kern,Windstar,2012.0,G87-2.0,2.0,67.0,87.0,-118.290489,34.999596,35.369809,-118.941786
16000,CA,Kern,Windstar,2012.0,G87-2.0,2.0,67.0,87.0,-118.283989,35.000195,35.369809,-118.941786
16001,CA,Kern,Windstar,2012.0,G80-2.0,2.0,67.0,80.0,-118.36055,35.059937,35.369809,-118.941786
16002,WA,Klickitat,Windy Point I (Tuolomne Wind Project),2009.0,MM92,2.0,80.0,92.5,-120.628906,45.76823,45.79839,-121.146148
16003,WA,Klickitat,Windy Point I (Tuolomne Wind Project),2009.0,MM92,2.0,80.0,92.5,-120.70089,45.745995,45.79839,-121.146148
16004,WA,Klickitat,Windy Point I (Tuolomne Wind Project),2009.0,SWT-2.3-93,2.3,80.0,93.0,-120.655884,45.763195,45.79839,-121.146148
16005,WA,Klickitat,Windy Point I (Tuolomne Wind Project),2009.0,SWT-2.3-93,2.3,80.0,93.0,-120.683983,45.759396,45.79839,-121.146148
16006,WA,Klickitat,Windy Point I (Tuolomne Wind Project),2009.0,SWT-2.3-93,2.3,80.0,93.0,-120.688683,45.757793,45.79839,-121.146148
16007,WA,Klickitat,Windy Point I (Tuolomne Wind Project),2009.0,SWT-2.3-93,2.3,80.0,93.0,-120.697983,45.747494,45.79839,-121.146148
16008,WA,Klickitat,Windy Point I (Tuolomne Wind Project),2009.0,SWT-2.3-93,2.3,80.0,93.0,-120.690384,45.753193,45.79839,-121.146148
16009,WA,Klickitat,Windy Point I (Tuolomne Wind Project),2009.0,MM92,2.0,80.0,92.5,-120.610786,45.775394,45.79839,-121.146148
16010,WA,Klickitat,Windy Point I (Tuolomne Wind Project),2009.0,SWT-2.3-93,2.3,80.0,93.0,-120.674469,45.765545,45.79839,-121.146148
16011,WA,Klickitat,Windy Point I (Tuolomne Wind Project),2009.0,SWT-2.3-93,2.3,80.0,93.0,-120.672783,45.769592,45.79839,-121.146148
16012,WA,Klickitat,Windy Point I (Tuolomne Wind Project),2009.0,SWT-2.3-93,2.3,80.0,93.0,-120.752487,45.739395,45.79839,-121.146148
16013,WA,Klickitat,Windy Point I (Tuolomne Wind Project),2009.0,SWT-2.3-93,2.3,80.0,93.0,-120.615883,45.770596,45.79839,-121.146148
16014,WA,Klickitat,Windy Point I (Tuolomne Wind Project),2009.0,MM92,2.0,80.0,92.5,-120.582283,45.777992,45.79839,-121.146148
16015,WA,Klickitat,Windy Point I (Tuolomne Wind Project),2009.0,SWT-2.3-93,2.3,80.0,93.0,-120.71579,45.747192,45.79839,-121.146148
16016,WA,Klickitat,Windy Point I (Tuolomne Wind Project),2009.0,MM92,2.0,80.0,92.5,-120.716583,45.742794,45.79839,-121.146148
16017,WA,Klickitat,Windy Point I (Tuolomne Wind Project),2009.0,SWT-2.3-93,2.3,80.0,93.0,-120.665283,45.764694,45.79839,-121.146148
16018,WA,Klickitat,Windy Point I (Tuolomne Wind Project),2009.0,MM92,2.0,80.0,92.5,-120.72979,45.743595,45.79839,-121.146148
16019,WA,Klickitat,Windy Point I (Tuolomne Wind Project),2009.0,SWT-2.3-93,2.3,80.0,93.0,-120.637489,45.769695,45.79839,-121.146148
16020,WA,Klickitat,Windy Point I (Tuolomne Wind Project),2009.0,SWT-2.3-93,2.3,80.0,93.0,-120.689087,45.755493,45.79839,-121.146148
16021,WA,Klickitat,Windy Point I (Tuolomne Wind Project),2009.0,SWT-2.3-93,2.3,80.0,93.0,-120.724586,45.751194,45.79839,-121.146148
16022,WA,Klickitat,Windy Point I (Tuolomne Wind Project),2009.0,MM92,2.0,80.0,92.5,-120.743187,45.741993,45.79839,-121.146148
16023,WA,Klickitat,Windy Point I (Tuolomne Wind Project),2009.0,SWT-2.3-93,2.3,80.0,93.0,-120.618484,45.769493,45.79839,-121.146148
16024,WA,Klickitat,Windy Point I (Tuolomne Wind Project),2009.0,SWT-2.3-93,2.3,80.0,93.0,-120.653687,45.764694,45.79839,-121.146148
16025,WA,Klickitat,Windy Point I (Tuolomne Wind Project),2009.0,SWT-2.3-93,2.3,80.0,93.0,-120.696388,45.749195,45.79839,-121.146148
16026,WA,Klickitat,Windy Point I (Tuolomne Wind Project),2009.0,SWT-2.3-93,2.3,80.0,93.0,-120.685989,45.765293,45.79839,-121.146148
16027,WA,Klickitat,Windy Point I (Tuolomne Wind Project),2009.0,SWT-2.3-93,2.3,80.0,93.0,-120.665085,45.762592,45.79839,-121.146148
16028,WA,Klickitat,Windy Point I (Tuolomne Wind Project),2009.0,SWT-2.3-93,2.3,80.0,93.0,-120.715683,45.749294,45.79839,-121.146148
16029,WA,Klickitat,Windy Point I (Tuolomne Wind Project),2009.0,SWT-2.3-93,2.3,80.0,93.0,-120.760185,45.740395,45.79839,-121.146148
16030,WA,Klickitat,Windy Point I (Tuolomne Wind Project),2009.0,SWT-2.3-93,2.3,80.0,93.0,-120.613487,45.771694,45.79839,-121.146148
16031,WA,Klickitat,Windy Point I (Tuolomne Wind Project),2009.0,SWT-2.3-93,2.3,80.0,93.0,-120.694687,45.750893,45.79839,-121.146148
16032,WA,Klickitat,Windy Point I (Tuolomne Wind Project),2009.0,SWT-2.3-93,2.3,80.0,93.0,-120.726089,45.749393,45.79839,-121.146148
16033,WA,Klickitat,Windy Point I (Tuolomne Wind Project),2009.0,SWT-2.3-93,2.3,80.0,93.0,-120.651787,45.766293,45.79839,-121.146148
16034,WA,Klickitat,Windy Point I (Tuolomne Wind Project),2009.0,SWT-2.3-93,2.3,80.0,93.0,-120.69249,45.752193,45.79839,-121.146148
16035,WA,Klickitat,Windy Point I (Tuolomne Wind Project),2009.0,MM92,2.0,80.0,92.5,-120.750282,45.740795,45.79839,-121.146148
16036,WA,Klickitat,Windy Point I (Tuolomne Wind Project),2009.0,MM92,2.0,80.0,92.5,-120.728287,45.745495,45.79839,-121.146148
16037,WA,Klickitat,Windy Point I (Tuolomne Wind Project),2009.0,MM92,2.0,80.0,92.5,-120.598083,45.774693,45.79839,-121.146148
16038,WA,Klickitat,Windy Point I (Tuolomne Wind Project),2009.0,SWT-2.3-93,2.3,80.0,93.0,-120.651382,45.768295,45.79839,-121.146148
16039,WA,Klickitat,Windy Point I (Tuolomne Wind Project),2009.0,SWT-2.3-93,2.3,80.0,93.0,-120.637383,45.771694,45.79839,-121.146148
16040,WA,Klickitat,Windy Point I (Tuolomne Wind Project),2009.0,SWT-2.3-93,2.3,80.0,93.0,-120.726585,45.747295,45.79839,-121.146148
16041,WA,Klickitat,Windy Point I (Tuolomne Wind Project),2009.0,MM92,2.0,80.0,92.5,-120.611588,45.773396,45.79839,-121.146148
16042,WA,Klickitat,Windy Point I (Tuolomne Wind Project),2009.0,MM92,2.0,80.0,92.5,-120.740585,45.743294,45.79839,-121.146148
16043,WA,Klickitat,Windy Point I (Tuolomne Wind Project),2009.0,SWT-2.3-93,2.3,80.0,93.0,-120.662186,45.770294,45.79839,-121.146148
16044,WA,Klickitat,Windy Point I (Tuolomne Wind Project),2009.0,MM92,2.0,80.0,92.5,-120.760086,45.742195,45.79839,-121.146148
16045,WA,Klickitat,Windy Point I (Tuolomne Wind Project),2009.0,SWT-2.3-93,2.3,80.0,93.0,-120.676689,45.764095,45.79839,-121.146148
16046,WA,Klickitat,Windy Point I (Tuolomne Wind Project),2009.0,SWT-2.3-93,2.3,80.0,93.0,-120.623886,45.768894,45.79839,-121.146148
16047,WA,Klickitat,Windy Point I (Tuolomne Wind Project),2009.0,MM92,2.0,80.0,92.5,-120.716331,45.74514,45.79839,-121.146148
16048,WA,Klickitat,Windy Point I (Tuolomne Wind Project),2009.0,MM92,2.0,80.0,92.5,-120.597786,45.779095,45.79839,-121.146148
16049,WA,Klickitat,Windy Point I (Tuolomne Wind Project),2009.0,MM92,2.0,80.0,92.5,-120.730385,45.741295,45.79839,-121.146148
16050,WA,Klickitat,Windy Point I (Tuolomne Wind Project),2009.0,MM92,2.0,80.0,92.5,-120.705788,45.744095,45.79839,-121.146148
16051,WA,Klickitat,Windy Point I (Tuolomne Wind Project),2009.0,SWT-2.3-93,2.3,80.0,93.0,-120.603188,45.772095,45.79839,-121.146148
16052,WA,Klickitat,Windy Point I (Tuolomne Wind Project),2009.0,MM92,2.0,80.0,92.5,-120.638283,45.766792,45.79839,-121.146148
16053,WA,Klickitat,Windy Point I (Tuolomne Wind Project),2009.0,SWT-2.3-93,2.3,80.0,93.0,-120.662186,45.768192,45.79839,-121.146148
16054,WA,Klickitat,Windy Point I (Tuolomne Wind Project),2009.0,MM92,2.0,80.0,92.5,-120.722984,45.741394,45.79839,-121.146148
16055,WA,Klickitat,Windy Point I (Tuolomne Wind Project),2009.0,SWT-2.3-93,2.3,80.0,93.0,-120.686485,45.762993,45.79839,-121.146148
16056,WA,Klickitat,Windy Point I (Tuolomne Wind Project),2009.0,MM92,2.0,80.0,92.5,-120.708588,45.743195,45.79839,-121.146148
16057,WA,Klickitat,Windy Point I (Tuolomne Wind Project),2009.0,SWT-2.3-93,2.3,80.0,93.0,-120.673088,45.767395,45.79839,-121.146148
16058,WA,Klickitat,Windy Point I (Tuolomne Wind Project),2009.0,SWT-2.3-93,2.3,80.0,93.0,-120.669388,45.761295,45.79839,-121.146148
16059,WA,Klickitat,Windy Point I (Tuolomne Wind Project),2009.0,SWT-2.3-93,2.3,80.0,93.0,-120.679985,45.760895,45.79839,-121.146148
16060,WA,Klickitat,Windy Point I (Tuolomne Wind Project),2009.0,SWT-2.3-93,2.3,80.0,93.0,-120.676788,45.761993,45.79839,-121.146148
16061,WA,Klickitat,Windy Point I (Tuolomne Wind Project),2009.0,SWT-2.3-93,2.3,80.0,93.0,-120.662888,45.772594,45.79839,-121.146148
16062,WA,Klickitat,Windy Point I (Tuolomne Wind Project),2009.0,SWT-2.3-93,2.3,80.0,93.0,-120.663589,45.766293,45.79839,-121.146148
16063,WA,Klickitat,Windy Point I (Tuolomne Wind Project),2009.0,SWT-2.3-93,2.3,80.0,93.0,-120.600082,45.773094,45.79839,-121.146148
16064,WA,Klickitat,Windy Point II,2009.0,SWT-2.3-93,2.3,80.0,93.0,-120.592583,45.783894,45.79839,-121.146148
16065,WA,Klickitat,Windy Point II,2009.0,SWT-2.3-93,2.3,80.0,93.0,-120.838287,45.721294,45.79839,-121.146148
16066,WA,Klickitat,Windy Point II,2009.0,SWT-2.3-93,2.3,80.0,93.0,-120.901688,45.692196,45.79839,-121.146148
16067,WA,Klickitat,Windy Point II,2009.0,SWT-2.3-93,2.3,80.0,93.0,-120.789185,45.718094,45.79839,-121.146148
16068,WA,Klickitat,Windy Point II,2009.0,SWT-2.3-93,2.3,80.0,93.0,-120.817589,45.714993,45.79839,-121.146148
16069,WA,Klickitat,Windy Point II,2009.0,SWT-2.3-93,2.3,80.0,93.0,-120.820984,45.723194,45.79839,-121.146148
16070,WA,Klickitat,Windy Point II,2009.0,SWT-2.3-93,2.3,80.0,93.0,-120.781487,45.724495,45.79839,-121.146148
16071,WA,Klickitat,Windy Point II,2009.0,SWT-2.3-93,2.3,80.0,93.0,-120.853088,45.726395,45.79839,-121.146148
16072,WA,Klickitat,Windy Point II,2009.0,SWT-2.3-93,2.3,80.0,93.0,-120.837585,45.731396,45.79839,-121.146148
