,state,county,latitude_gen,longitude_gen,area[m^2],name,year,gentype,axis,azimuth[deg],tilt[deg],battery,capacity[MW],latitude_county,longitude_county,geohash
1228,OR,Yamhill,45.184296,-123.103752,42891,"Palmer Creek Solar, LLC",2020,PV,fixed-tilt,0.0,25.0,,2.3,45.239528,-123.136974,9rb6wg
1229,OR,Clackamas,45.268845,-122.329109,35010,"Day Hill Solar, LLC",2020,PV,fixed-tilt,0.0,20.0,,2.3,45.363411,-122.575016,c21g7y
1230,OR,Marion,44.984203,-122.96019,8241,"SSD Marion 3, LLC",2020,PV,single-axis,180.0,0.0,,2.0,44.960149,-122.955907,9rb6wg
1231,OR,Marion,45.113422,-122.793289,45728,"SSD Marion 5, LLC",2020,PV,single-axis,180.0,0.0,,2.0,44.960149,-122.955907,9rb6wg
1232,OR,Marion,45.2551,-122.803322,45470,"SSD Marion 6, LLC",2020,PV,single-axis,180.0,0.0,,2.0,44.960149,-122.955907,9rb6wg
1233,OR,Clackamas,45.420937,-122.333267,78019,"SSD Clackamas 1, LLC",2020,PV,single-axis,180.0,0.0,,4.0,45.363411,-122.575016,c21g7y
1234,OR,Clackamas,45.105652,-122.66201,45300,"SSD Clackamas 4, LLC",2020,PV,single-axis,180.0,0.0,,2.0,45.363411,-122.575016,9rb6wg
1235,OR,Clackamas,45.181767,-122.591972,42355,"SSD Clackamas 7, LLC",2020,PV,single-axis,180.0,0.0,,2.0,45.363411,-122.575016,c21g7y
1236,OR,Marion,45.137897,-122.914406,40262,"SSD Marion 1, LLC",2020,PV,single-axis,180.0,,,2.0,44.960149,-122.955907,9rb6wg
1237,OR,Clackamas,45.141533,-122.649544,42028,Sulus Solar 35,2020,PV,fixed-tilt,5.0,25.0,,3.0,45.363411,-122.575016,9rb6wg
1238,OR,Yamhill,45.079018,-123.40303,42852,Sulus Solar 33,2021,PV,fixed-tilt,185.0,25.0,,3.0,45.239528,-123.136974,9rb6wg
1239,OR,Yamhill,45.103863,-123.515503,43574,Sulus Solar 28,2020,PV,fixed-tilt,180.0,25.0,,3.0,45.239528,-123.136974,9rb6wg
1240,OR,Marion,45.144867,-122.78669,44872,Bristol Solar,2021,PV,fixed-tilt,180.0,25.0,,3.0,44.960149,-122.955907,9rb6wg
1241,OR,Marion,44.974461,-122.775108,37129,Sulus Solar 22,2021,PV,fixed-tilt,180.0,25.0,,3.0,44.960149,-122.955907,9rb6wg
1242,OR,Marion,44.876175,-122.93531,25957,Greenpark Solar,2020,PV,fixed-tilt,185.0,25.0,,1.3,44.960149,-122.955907,9rb6wg
1243,OR,Marion,45.268993,-122.821762,34863,Sulus Solar 25,2020,PV,fixed-tilt,180.0,25.0,,2.2,44.960149,-122.955907,9rb6wg
1244,OR,Clackamas,45.45829,-122.289368,37240,Sulus Solar 29,2020,PV,fixed-tilt,180.0,25.0,,2.6,45.363411,-122.575016,c21g7y
1245,OR,Yamhill,45.086376,-123.422798,74689,Red Prairie Solar,2021,PV,fixed-tilt,180.0,25.0,,2.2,45.239528,-123.136974,9rb6wg
1246,OR,Lake,42.147793,-120.420204,285803,Garrett Solar,2019,PV,single-axis,0.0,,,10.0,42.478434,-120.476422,9r3wzq
1247,OR,Harney,43.553711,-119.689796,278108,"Suntex Solar, LLC",2020,PV,single-axis,180.0,,,10.0,43.521602,-118.986891,9r9uxw
1248,OR,Harney,43.554283,-119.684456,272426,Riley,2020,PV,single-axis,180.0,60.0,,10.0,43.521602,-118.986891,9r9uxw
1249,OR,Washington,45.559906,-123.071526,41986,Milford Solar OR,2021,PV,fixed-tilt,180.0,25.0,,3.0,45.486067,-122.87092,c21g7y
1250,OR,Clackamas,45.383125,-122.079056,264624,"Brightwood Solar, LLC",2021,PV,fixed-tilt,180.0,60.0,,10.0,45.363411,-122.575016,c21g7y
1251,OR,Klamath,42.031033,-121.611061,192056,"OR Solar 5, LLC",2018,PV,single-axis,0.0,0.0,,8.0,42.285893,-121.726802,9r3wzq
1252,OR,Baker,44.466797,-118.205391,66706,Brush Solar Center,2020,PV,single-axis,0.0,0.0,,2.8,44.780021,-117.762087,9rcvn1
1253,OR,Morrow,45.559696,-119.609863,1344441,Wheatridge Hybrid,2019,PV,single-axis,180.0,,batteries,50.0,45.739056,-119.617276,c245ue
1254,OR,Gilliam,45.536312,-120.175377,4340145,Montague Solar,2019,PV,single-axis,180.0,,,162.0,45.449592,-120.197022,c245ue
1255,OR,Marion,45.128044,-122.828529,42213,River Valley Solar,2020,PV,dual-axis,180.0,,,1.9,44.960149,-122.955907,9rb6wg
1256,OR,Marion,45.076111,-122.933266,42745,Carnes Creek Solar (CSG),2022,PV,single-axis,180.0,,,2.5,44.960149,-122.955907,9rb6wg
1257,OR,Polk,45.058884,-123.497375,34849,Cosper Creek Solar (CSG),2022,PV,single-axis,180.0,25.0,,2.5,44.920857,-123.20811,9rb6wg
1258,OR,Marion,44.93034,-122.936867,24507,Fruitland Creek Solar (CSG),2022,PV,single-axis,180.0,25.0,,1.8,44.960149,-122.955907,9rb6wg
1259,OR,Clackamas,45.143578,-122.607849,37983,Kaiser Creek Solar (CSG),2022,PV,single-axis,180.0,,,2.0,45.363411,-122.575016,9rb6wg
1260,OR,Clackamas,45.431309,-122.29583,37765,Sandy River Solar (CSG),2022,PV,single-axis,180.0,,,1.9,45.363411,-122.575016,c21g7y
1261,OR,Yamhill,45.323456,-123.17543,40274,Sesqui-C Solar (CSG),2023,PV,single-axis,180.0,,,2.5,45.239528,-123.136974,9rb6wg
1262,OR,Harney,43.503429,-119.148964,242241,Starvation,2019,PV,single-axis,180.0,55.0,,9.9,43.521602,-118.986891,9r9uxw
1263,OR,Harney,43.499569,-119.14415,237426,"West Hines Solar I, LLC",2020,PV,single-axis,180.0,,,10.0,43.521602,-118.986891,9r9uxw
1264,OR,Clackamas,45.419659,-122.277374,38868,NSE Astoria - Skyward,2021,PV,single-axis,0.0,,,2.5,45.363411,-122.575016,c21g7y
1265,OR,Multnomah,45.52877,-122.663269,19113,Oregon Convention Center,2016,PV,fixed-tilt,180.0,2.0,,1.4,45.517904,-122.591156,c21g7y
1266,OR,Crook,44.252544,-120.883263,1036563,"Prineville Solar Energy, LLC",2021,PV,single-axis,0.0,60.0,,40.0,44.283564,-120.843605,9rcvn1
1267,OR,Crook,44.269852,-120.878571,1342765,"Millican Solar Energy, LLC",2021,PV,single-axis,0.0,60.0,,70.0,44.283564,-120.843605,9rcvn1
1268,OR,Klamath,42.207153,-121.813942,46338,Linkville Solar (CSG),2024,PV,fixed-tilt,180.0,0.0,,2.8,42.285893,-121.726802,9r3wzq
1269,OR,Yamhill,45.102924,-123.412971,59745,"Sheridan Solar, LLC (CSG)",2024,PV,single-axis,180.0,0.0,,3.0,45.239528,-123.136974,9rb6wg
1270,OR,Clackamas,45.391129,-122.344017,45103,"Auburn Solar, LLC (CSG)",2024,PV,single-axis,180.0,0.0,,2.9,45.363411,-122.575016,c21g7y
1271,OR,Klamath,42.04673,-121.496002,1110050,Skysol,2023,PV,single-axis,180.0,,,55.0,42.285893,-121.726802,9r3wzq
1272,TX,El Paso,31.978222,-106.427277,303447,Newman Solar,2014,PV,single-axis,90.0,,,10.4,31.783025,-106.365548,9w1zzg
1273,TX,El Paso,31.820181,-106.215195,77202,Montana Solar Facility,2017,PV,single-axis,90.0,,,3.0,31.783025,-106.365548,9w1zzg
1274,TX,El Paso,31.830723,-106.372948,27338,Fort Bliss (DEA EPIC),2018,PV,fixed-tilt,179.0,15.0,,2.0,31.783025,-106.365548,9w1zzg
1275,WA,Adams,46.983494,-118.614616,712105,Adams Nielson Solar,2018,PV,single-axis,180.0,,,19.2,46.864934,-119.031492,c26crp
1276,WA,Benton,46.357567,-119.320145,60641,"Horn Rapids Solar, Storage and Training",2020,PV,fixed-tilt,180.0,30.0,batteries,3.2,46.229857,-119.276673,c26crp
1277,WA,Kittitas,46.961193,-120.481155,109455,Penstemon Solar Project,2022,PV,single-axis,180.0,60.0,,5.0,47.051833,-120.630456,c26crp
1278,WA,Kittitas,46.956318,-120.504799,90430,Camas Solar Project,2019,PV,single-axis,180.0,60.0,,5.0,47.051833,-120.630456,c26crp
1279,WA,Kittitas,46.973484,-120.572945,112143,Urtica Solar Project,2022,PV,fixed-tilt,180.0,,,5.0,47.051833,-120.630456,c26crp
1280,WA,Klickitat,45.867138,-120.240051,4477250,Lund Hill Solar,2022,PV,single-axis,0.0,0.0,,150.0,45.79839,-121.146148,c245ue
1281,WY,Sweetwater,41.626965,-109.682785,1714691,Sweetwater Solar,2018,PV,single-axis,180.0,,,80.0,41.580564,-109.302521,9x3mfn
1282,WY,Laramie,41.016609,-104.800316,3008618,South Cheyenne Solar,2024,PV,single-axis,180.0,0.0,,150.0,41.153937,-104.771336,9xkgmv
1283,SD,Fall River,43.155136,-103.339722,1613697,"Fall River Solar, LLC",2023,PV,fixed-tilt,180.0,52.0,,80.0,43.387361,-103.513072,9xkgmv
1284,UT,Iron,37.772099,-113.232117,2146785,"Granite Mountain Solar East, LLC",2016,PV,single-axis,180.0,60.0,,80.0,37.708874,-113.076161,9wbmjr
1285,UT,Iron,37.885803,-112.894279,2058533,Utah Red Hills Renewable Energy Park,2015,PV,single-axis,0.0,0.0,,80.0,37.708874,-113.076161,9wbmjr
1286,UT,Millard,39.161373,-112.356026,1401358,"Pavant Solar II, LLC",2016,PV,single-axis,90.0,,,50.0,39.209257,-112.485634,9rpbwn
1287,UT,Millard,39.150066,-112.349663,1410895,"Pavant Solar, LLC",2015,PV,single-axis,180.0,45.0,,50.0,39.209257,-112.485634,9rpbwn
1288,UT,Millard,39.157143,-112.37442,584816,Pavant Solar III,2016,PV,single-axis,0.0,0.0,,20.0,39.209257,-112.485634,9rpbwn
1289,UT,Iron,37.725788,-113.162285,2318352,"Iron Springs Solar, LLC",2016,PV,single-axis,180.0,60.0,,80.0,37.708874,-113.076161,9wbmjr
1290,UT,Iron,37.644379,-113.605568,2743802,"Enterprise Solar, LLC",2016,PV,single-axis,180.0,60.0,,80.0,37.708874,-113.076161,9qw0kp
1291,UT,Beaver,38.497295,-113.024017,1976017,"Escalante Solar II, LLC",2016,PV,single-axis,180.0,60.0,,80.0,38.29808,-112.762542,9wbmjr
1292,UT,Beaver,38.524845,-113.034805,2219939,"Escalante Solar I, LLC",2016,PV,single-axis,180.0,60.0,,80.0,38.29808,-112.762542,9wbmjr
1293,UT,Beaver,38.500725,-112.986847,1937970,"Escalante Solar III, LLC",2016,PV,single-axis,180.0,60.0,,80.0,38.29808,-112.762542,9wbmjr
1294,UT,Iron,37.785652,-113.280228,1125755,"Granite Mountain Solar West, LLC",2016,PV,single-axis,180.0,60.0,,50.4,37.708874,-113.076161,9wbmjr
1295,UT,Iron,37.639065,-113.646637,58663,Beryl Solar Plant,2015,PV,fixed-tilt,180.0,30.0,,3.0,37.708874,-113.076161,9qw0kp
1296,UT,Iron,37.808197,-113.089218,58372,Cedar Valley Solar Plant,2015,PV,fixed-tilt,180.0,30.0,,3.0,37.708874,-113.076161,9wbmjr
1297,UT,Iron,38.022964,-112.730331,60723,Buckhorn Solar Plant,2015,PV,fixed-tilt,180.0,30.0,,3.0,37.708874,-113.076161,9wbmjr
1298,UT,Beaver,38.289253,-113.009125,58826,Milford Flat Solar Plant,2015,PV,fixed-tilt,180.0,30.0,,3.0,38.29808,-112.762542,9wbmjr
1299,UT,Beaver,38.292633,-113.035057,58884,Laho Solar Plant,2015,PV,fixed-tilt,180.0,30.0,,3.0,38.29808,-112.762542,9wbmjr
1300,UT,Beaver,38.255981,-112.733894,43384,Greenville Solar Plant,2015,PV,fixed-tilt,180.0,30.0,,2.2,38.29808,-112.762542,9wbmjr
1301,UT,Beaver,38.402546,-112.988068,59215,Granite Peak Solar Plant,2015,PV,fixed-tilt,180.0,30.0,,3.0,38.29808,-112.762542,9wbmjr
1302,UT,Beaver,38.315376,-113.053802,91533,South Milford Solar Plant,2015,PV,single-axis,180.0,0.0,,2.9,38.29808,-112.762542,9wbmjr
1303,UT,Iron,37.751759,-113.252052,72034,Fiddler's Canyon #1,2015,PV,single-axis,180.0,0.0,,3.0,37.708874,-113.076161,9wbmjr
1304,UT,Iron,37.731071,-113.21949,67316,Fiddler's Canyon #3,2015,PV,single-axis,180.0,0.0,,3.0,37.708874,-113.076161,9wbmjr
1305,UT,Beaver,38.384918,-112.983948,85056,Milford 2,2015,PV,single-axis,180.0,0.0,,3.0,38.29808,-112.762542,9wbmjr
1306,UT,Davis,41.096851,-111.980324,25391,Weber State University-Davis Campus PV,2017,PV,fixed-tilt,180.0,25.0,,1.3,41.019939,-111.960883,9x0ryy
1307,UT,Iron,37.653465,-113.218613,80875,Quichapa 1,2016,PV,single-axis,170.0,59.0,,3.0,37.708874,-113.076161,9wbmjr
1308,UT,Iron,37.667927,-113.19101,81217,Quichapa 2,2016,PV,single-axis,170.0,59.0,,3.0,37.708874,-113.076161,9wbmjr
1309,UT,Iron,37.649563,-113.240379,80826,Quichapa 3,2016,PV,single-axis,170.0,59.0,,3.0,37.708874,-113.076161,9wbmjr
1310,UT,Rich,41.768463,-111.062004,1673132,Sage Solar I-III,2019,PV,single-axis,0.0,,,57.6,41.776494,-111.285765,9x3mfn
1311,UT,Iron,37.636162,-113.631348,3465713,Cove Mountain Solar 2,2020,PV,single-axis,2.0,,,122.0,37.708874,-113.076161,9qw0kp
1312,UT,Washington,37.043953,-113.627716,30188,Bloomington Solar I,2018,PV,fixed-tilt,180.0,20.0,,2.0,37.13018,-113.524041,9qw0kp
1313,UT,Emery,39.134796,-111.054512,2301453,"Hunter Solar, LLC (UT)",2021,PV,single-axis,90.0,,,100.0,39.217578,-110.929942,9wbmjr
1314,UT,Beaver,38.510654,-113.034401,2881578,Milford Solar 1,2020,PV,single-axis,180.0,,,99.0,38.29808,-112.762542,9wbmjr
1315,UT,Uintah,40.077427,-109.291359,234881,Bonanza,2023,PV,single-axis,180.0,,,12.5,40.426449,-109.59027,9x47er
1316,UT,Sevier,38.839245,-112.011673,2252350,"Sigurd Solar, LLC",2019,PV,single-axis,90.0,,,80.0,38.771786,-112.044688,9wbmjr
1317,UT,Carbon,39.554283,-110.710663,1818545,Graphite Solar I,2021,PV,single-axis,180.0,60.0,,80.0,39.602446,-110.777569,9wbmjr
1318,UT,San Juan,37.121346,-109.411278,1951929,Red Mesa Solar Project,2023,PV,single-axis,180.0,0.0,,72.0,37.52052,-109.545503,9wdr2q
1319,UT,Iron,37.793583,-113.284935,53405,Fiddler's Canyon #2,2015,PV,single-axis,180.0,0.0,,3.0,37.708874,-113.076161,9wbmjr
1320,UT,Iron,37.622822,-113.618568,978764,Cove Mountain Solar,2020,PV,single-axis,2.0,,,58.0,37.708874,-113.076161,9qw0kp
1321,UT,Box Elder,41.640026,-112.45668,1941616,"Rocket Solar, LLC",2024,PV,single-axis,180.0,0.0,,80.0,41.592632,-112.09841,9x0ryy
1322,UT,Salt Lake,40.767033,-111.89605,22223,Salt Palace Solar Gen Plant,2012,PV,fixed-tilt,180.0,10.0,,1.3,40.638514,-111.927686,9x0ryy
1323,UT,Juab,39.843189,-111.889305,1994941,Clover Creek Solar Community Solar,2021,PV,single-axis,0.0,1.0,,80.0,39.748396,-111.878638,9rpbwn
1324,UT,Tooele,40.727978,-112.655098,1743989,"Horseshoe Solar, LLC",2024,PV,single-axis,180.0,0.0,,75.0,40.568237,-112.363002,9x0ryy
1325,UT,Emery,39.325111,-110.994942,928214,"Castle Solar, LLC",2024,PV,single-axis,180.0,0.0,,40.0,39.217578,-110.929942,9wbmjr
1326,UT,Beaver,38.390545,-112.993927,117339,Smithfield 1,2024,PV,single-axis,180.0,0.0,,5.0,38.29808,-112.762542,9wbmjr
1327,UT,Box Elder,41.904198,-112.185135,1953211,"Steel Solar, LLC",2024,PV,single-axis,180.0,0.0,,80.0,41.592632,-112.09841,9x3mfn
1328,UT,Utah,40.127815,-111.632866,54838,Spanish Fork Community Solar,2021,PV,dual-axis,0.0,25.0,,4.0,40.278299,-111.74994,9x0ryy
1329,UT,Box Elder,41.730835,-112.179413,45798,SF Auto T1,2023,PV,single-axis,0.0,,,3.1,41.592632,-112.09841,9x0ryy
1330,UT,Iron,37.828545,-113.12822,2900375,Three Peaks Power,2016,PV,single-axis,180.0,,,80.0,37.708874,-113.076161,9wbmjr
1331,UT,Iron,37.826595,-113.112129,4354387,Appaloosa Solar I,2024,PV,single-axis,179.0,0.0,,120.0,37.708874,-113.076161,9wbmjr
1332,UT,Tooele,40.502285,-112.366386,24472,Tooele Army Depot(CSG),2021,PV,single-axis,180.0,,batteries,1.5,40.568237,-112.363002,9x0ryy
1333,UT,Sanpete,39.167149,-111.800949,30514,Gunnison Solar,2022,PV,fixed-tilt,0.0,52.0,,1.5,39.384535,-111.605199,9wbmjr
1334,UT,Beaver,38.225769,-113.10495,44686,Smithfield 3,2023,PV,single-axis,0.0,52.0,,2.0,38.29808,-112.762542,9wbmjr
1335,CA,San Bernardino,34.051117,-117.446709,46148,IOS II-LAX9,2020,PV,fixed-tilt,180.0,10.0,,4.0,34.190969,-117.359766,9qh3ky
1336,CA,Fresno,36.486404,-120.045135,24378,Van der Kooi Dairy Solar Array,2021,PV,fixed-tilt,40.0,40.0,,1.0,36.743848,-119.765291,9q6tde
1337,CA,Kern,35.69595,-119.808472,30889,Lost Hills Oilfield,2021,PV,single-axis,180.0,0.0,,1.9,35.369809,-118.941786,9q713t
1338,CO,Rio Blanco,39.914875,-108.385071,115567,Bar D,2018,PV,fixed-tilt,180.0,20.0,,4.0,40.05108,-108.268744,9x47er
1339,CO,Pueblo,38.242874,-104.426033,43409,"USS Giveback Solar, LLC (CSG)",2023,PV,single-axis,180.0,,,2.0,38.265773,-104.646976,9wve62
1340,NM,McKinley,35.943916,-107.570198,6295379,Arroyo Solar Energy Storage Hybrid,2024,PV,single-axis,180.0,0.0,batteries,300.0,35.513228,-108.634281,9wdb95
1341,NM,Rio Arriba,36.232895,-107.273262,938415,"Jicarilla Solar 1, LLC",2023,PV,single-axis,,,batteries,50.0,36.203984,-106.205155,9we1bp
1342,NV,Eureka,40.768028,-116.513199,3930569,TS Power Plant,2024,PV,single-axis,180.0,0.0,,100.0,39.946993,-116.209128,9r50xy
1343,CA,Kings,36.24897,-119.581383,138339,River Ranch Dairy,2024,PV,single-axis,180.0,0.0,,4.0,36.252657,-119.726922,9qdbm8
1344,ID,Ada,43.438301,-116.327415,794752,ID Solar,2016,PV,single-axis,180.0,20.0,,40.0,43.612091,-116.313143,9rwgcr
1345,ID,Elmore,43.018082,-116.014023,2256491,Grand View Solar Two,2016,PV,single-axis,180.0,,,80.0,43.117658,-115.685056,9rwgcr
1346,ID,Owyhee,43.212307,-116.444206,553649,Murphy Flat Solar,2017,PV,single-axis,180.0,60.0,,20.0,43.393385,-116.704658,9rwgcr
1347,ID,Elmore,43.147282,-115.721924,648010,"Mt. Home Solar 1, LLC",2017,PV,single-axis,180.0,60.0,,20.0,43.117658,-115.685056,9rwgcr
1348,ID,Ada,43.46891,-116.289497,695405,Orchard Ranch Solar,2017,PV,single-axis,180.0,60.0,,20.0,43.612091,-116.313143,9rwgcr
1349,ID,Elmore,43.325089,-115.939034,616774,Simcoe Solar,2017,PV,single-axis,180.0,60.0,,20.0,43.117658,-115.685056,9rwgcr
1350,ID,Power,42.830952,-112.742729,574351,American Falls Solar,2017,PV,single-axis,180.0,60.0,,20.0,42.774583,-112.827325,9rx7st
1351,ID,Power,42.825417,-112.746231,579610,American Falls Solar II,2017,PV,single-axis,180.0,60.0,,20.0,42.774583,-112.827325,9rx7st
1352,ID,Twin Falls,42.538639,-114.411125,23937,Clif Bar Bakery of Twin Falls,2019,PV,fixed-tilt,180.0,25.0,,2.0,42.56026,-114.499626,9rwgcr
1353,ID,Twin Falls,42.200943,-114.630974,3143307,"Jackpot Solar, LLC",2022,PV,single-axis,25.0,,,120.0,42.56026,-114.499626,9rwgcr
1354,ID,Elmore,42.900356,-115.191933,934089,"Black Mesa Solar, LLC",2023,PV,single-axis,180.0,25.0,,40.0,43.117658,-115.685056,9rwgcr
1355,ID,Twin Falls,42.204498,-114.607651,2460516,Franklin Solar Hybrid,2024,PV,single-axis,180.0,0.0,,100.0,42.56026,-114.499626,9rwgcr
1356,CO,Pueblo,38.192551,-104.599098,5254425,Bighorn Solar 1,2021,PV,single-axis,180.0,,,240.0,38.265773,-104.646976,9wve62
1357,CO,Pueblo,38.206665,-104.563347,3030210,Comanche Solar,2016,PV,single-axis,180.0,,,120.0,38.265773,-104.646976,9wve62
1358,CA,Alameda,37.717717,-121.885443,28710,Santa Rita Jail Hybrid,2016,PV,single-axis,180.0,11.0,batteries,1.5,37.706599,-122.098766,9q9m24
1359,CA,Butte,39.723239,-121.815698,27067,Sierra Nevada Brewing Co Hybrid,2007,PV,single-axis,180.0,5.0,batteries,1.7,39.658926,-121.72651,9r13pb
