Unnamed: 0,state,county,name,year,model,capacity[MW],hub_height[m],rotor_diameter[m],longitude_gen,latitude_gen,latitude_county,longitude_county,geohash,elevation[m],gentype,cut_in_wind_speed[m/s],rated_wind_speed[m/s],cut_out_wind_speed[m/s],max_rotor_speed[rd/min],drivetrain_design,min_measured_date,max_measured_date
9486,CA,Kern,Pacific Wind,2012.0,MM92,2.05,78.5,92.5,-118.457489,34.892796,35.369809,-118.941786,9q5sgb,969.2977905,MM92,3.0,12.5,24.0,15.0,3 Stage Planetary,1/1/2018,12/30/2022
9487,CA,Kern,Pacific Wind,2012.0,MM92,2.05,78.5,92.5,-118.41169,34.879093,35.369809,-118.941786,9q5sgb,855.3079834,MM92,3.0,12.5,24.0,15.0,3 Stage Planetary,1/1/2018,12/30/2022
9488,CA,Kern,Pacific Wind,2012.0,MM92,2.05,78.5,92.5,-118.414787,34.901497,35.369809,-118.941786,9q5sgb,921.4299927,MM92,3.0,12.5,24.0,15.0,3 Stage Planetary,1/1/2018,12/30/2022
9489,CA,Kern,Pacific Wind,2012.0,MM92,2.05,78.5,92.5,-118.412285,34.907993,35.369809,-118.941786,9q5sgb,948.0007935,MM92,3.0,12.5,24.0,15.0,3 Stage Planetary,1/1/2018,12/30/2022
9490,CA,Kern,Pacific Wind,2012.0,MM92,2.05,78.5,92.5,-118.454987,34.902897,35.369809,-118.941786,9q5sgb,967.3317871,MM92,3.0,12.5,24.0,15.0,3 Stage Planetary,1/1/2018,12/30/2022
9491,CA,Kern,Pacific Wind,2012.0,MM92,2.05,78.5,92.5,-118.417992,34.895794,35.369809,-118.941786,9q5sgb,905.3417969,MM92,3.0,12.5,24.0,15.0,3 Stage Planetary,1/1/2018,12/30/2022
9492,CA,Kern,Pacific Wind,2012.0,MM92,2.05,78.5,92.5,-118.441986,34.904495,35.369809,-118.941786,9q5sgb,958.1479492,MM92,3.0,12.5,24.0,15.0,3 Stage Planetary,1/1/2018,12/30/2022
9493,CA,Kern,Pacific Wind,2012.0,MM92,2.05,78.5,92.5,-118.422485,34.901295,35.369809,-118.941786,9q5sgb,929.7608032,MM92,3.0,12.5,24.0,15.0,3 Stage Planetary,1/1/2018,12/30/2022
9494,CA,Kern,Pacific Wind,2012.0,MM92,2.05,78.5,92.5,-118.438484,34.890594,35.369809,-118.941786,9q5sgb,911.1333618,MM92,3.0,12.5,24.0,15.0,3 Stage Planetary,1/1/2018,12/30/2022
9495,CA,Kern,Pacific Wind,2012.0,MM92,2.05,78.5,92.5,-118.45089,34.904495,35.369809,-118.941786,9q5sgb,968.7703247,MM92,3.0,12.5,24.0,15.0,3 Stage Planetary,1/1/2018,12/30/2022
9496,CA,Kern,Pacific Wind,2012.0,MM92,2.05,78.5,92.5,-118.453888,34.894894,35.369809,-118.941786,9q5sgb,960.5444336,MM92,3.0,12.5,24.0,15.0,3 Stage Planetary,1/1/2018,12/30/2022
9497,CA,Kern,Pacific Wind,2012.0,MM92,2.05,78.5,92.5,-118.417389,34.924496,35.369809,-118.941786,9q5sgb,1032.268921,MM92,3.0,12.5,24.0,15.0,3 Stage Planetary,1/1/2018,12/30/2022
9498,CA,Kern,Pacific Wind,2012.0,MM92,2.05,78.5,92.5,-118.415085,34.878296,35.369809,-118.941786,9q5sgb,855.798645,MM92,3.0,12.5,24.0,15.0,3 Stage Planetary,1/1/2018,12/30/2022
9499,CA,Kern,Pacific Wind,2012.0,MM92,2.05,78.5,92.5,-118.412285,34.912796,35.369809,-118.941786,9q5sgb,968.822937,MM92,3.0,12.5,24.0,15.0,3 Stage Planetary,1/1/2018,12/30/2022
9500,CA,Kern,Pacific Wind,2012.0,MM92,2.05,78.5,92.5,-118.43399,34.881195,35.369809,-118.941786,9q5sgb,882.8554077,MM92,3.0,12.5,24.0,15.0,3 Stage Planetary,1/1/2018,12/30/2022
9501,CA,Kern,Pacific Wind,2012.0,MM92,2.05,78.5,92.5,-118.406685,34.898396,35.369809,-118.941786,9q5sgb,904.7566528,MM92,3.0,12.5,24.0,15.0,3 Stage Planetary,1/1/2018,12/30/2022
9502,CA,Kern,Pacific Wind,2012.0,MM92,2.05,78.5,92.5,-118.420586,34.872597,35.369809,-118.941786,9q5sgb,853.291748,MM92,3.0,12.5,24.0,15.0,3 Stage Planetary,1/1/2018,12/30/2022
9503,CA,Kern,Pacific Wind,2012.0,MM92,2.05,78.5,92.5,-118.414787,34.904594,35.369809,-118.941786,9q5sgb,932.9003906,MM92,3.0,12.5,24.0,15.0,3 Stage Planetary,1/1/2018,12/30/2022
9504,CA,Kern,Pacific Wind,2012.0,MM92,2.05,78.5,92.5,-118.419189,34.902794,35.369809,-118.941786,9q5sgb,931.024231,MM92,3.0,12.5,24.0,15.0,3 Stage Planetary,1/1/2018,12/30/2022
9505,CA,Kern,Pacific Wind,2012.0,MM92,2.05,78.5,92.5,-118.423988,34.886696,35.369809,-118.941786,9q5sgb,882.3883057,MM92,3.0,12.5,24.0,15.0,3 Stage Planetary,1/1/2018,12/30/2022
9506,CA,Kern,Pacific Wind,2012.0,MM92,2.05,78.5,92.5,-118.445786,34.904297,35.369809,-118.941786,9q5sgb,960.8564453,MM92,3.0,12.5,24.0,15.0,3 Stage Planetary,1/1/2018,12/30/2022
9507,CA,Kern,Pacific Wind,2012.0,MM92,2.05,78.5,92.5,-118.429985,34.911797,35.369809,-118.941786,9q5sgb,979.6461792,MM92,3.0,12.5,24.0,15.0,3 Stage Planetary,1/1/2018,12/30/2022
9508,CA,Kern,Pacific Wind,2012.0,MM92,2.05,78.5,92.5,-118.407288,34.914894,35.369809,-118.941786,9q5sgb,972.43573,MM92,3.0,12.5,24.0,15.0,3 Stage Planetary,1/1/2018,12/30/2022
9509,CA,Kern,Pacific Wind,2012.0,MM92,2.05,78.5,92.5,-118.445488,34.901096,35.369809,-118.941786,9q5sgb,954.3644409,MM92,3.0,12.5,24.0,15.0,3 Stage Planetary,1/1/2018,12/30/2022
9510,CA,Kern,Pacific Wind,2012.0,MM92,2.05,78.5,92.5,-118.424187,34.892696,35.369809,-118.941786,9q5sgb,900.4113159,MM92,3.0,12.5,24.0,15.0,3 Stage Planetary,1/1/2018,12/30/2022
9511,CA,Kern,Pacific Wind,2012.0,MM92,2.05,78.5,92.5,-118.419586,34.882397,35.369809,-118.941786,9q5sgb,869.5505981,MM92,3.0,12.5,24.0,15.0,3 Stage Planetary,1/1/2018,12/30/2022
9512,CA,Kern,Pacific Wind,2012.0,MM92,2.05,78.5,92.5,-118.424988,34.926193,35.369809,-118.941786,9q5sgb,1046.066895,MM92,3.0,12.5,24.0,15.0,3 Stage Planetary,1/1/2018,12/30/2022
9513,CA,Kern,Pacific Wind,2012.0,MM92,2.05,78.5,92.5,-118.418991,34.920296,35.369809,-118.941786,9q5sgb,1009.024353,MM92,3.0,12.5,24.0,15.0,3 Stage Planetary,1/1/2018,12/30/2022
9514,CA,Kern,Pacific Wind,2012.0,MM92,2.05,78.5,92.5,-118.453285,34.889194,35.369809,-118.941786,9q5sgb,970.156311,MM92,3.0,12.5,24.0,15.0,3 Stage Planetary,1/1/2018,12/30/2022
9515,CA,Kern,Pacific Wind,2012.0,MM92,2.05,78.5,92.5,-118.417885,34.887894,35.369809,-118.941786,9q5sgb,880.5354614,MM92,3.0,12.5,24.0,15.0,3 Stage Planetary,1/1/2018,12/30/2022
9516,CA,Kern,Pacific Wind,2012.0,MM92,2.05,78.5,92.5,-118.442787,34.886093,35.369809,-118.941786,9q5sgb,930.1751709,MM92,3.0,12.5,24.0,15.0,3 Stage Planetary,1/1/2018,12/30/2022
9517,CA,Kern,Pacific Wind,2012.0,MM92,2.05,78.5,92.5,-118.423988,34.878696,35.369809,-118.941786,9q5sgb,866.8918457,MM92,3.0,12.5,24.0,15.0,3 Stage Planetary,1/1/2018,12/30/2022
9518,CA,Kern,Pacific Wind,2012.0,MM92,2.05,78.5,92.5,-118.405891,34.890594,35.369809,-118.941786,9q5sgb,878.7771606,MM92,3.0,12.5,24.0,15.0,3 Stage Planetary,1/1/2018,12/30/2022
9519,CA,Kern,Pacific Wind,2012.0,MM92,2.05,78.5,92.5,-118.418587,34.878296,35.369809,-118.941786,9q5sgb,859.1532593,MM92,3.0,12.5,24.0,15.0,3 Stage Planetary,1/1/2018,12/30/2022
9520,CA,Kern,Pacific Wind,2012.0,MM92,2.05,78.5,92.5,-118.446289,34.897297,35.369809,-118.941786,9q5sgb,933.7348022,MM92,3.0,12.5,24.0,15.0,3 Stage Planetary,1/1/2018,12/30/2022
9521,CA,Kern,Pacific Wind,2012.0,MM92,2.05,78.5,92.5,-118.450287,34.889793,35.369809,-118.941786,9q5sgb,958.3932495,MM92,3.0,12.5,24.0,15.0,3 Stage Planetary,1/1/2018,12/30/2022
9522,CA,Kern,Pacific Wind,2012.0,MM92,2.05,78.5,92.5,-118.424088,34.882996,35.369809,-118.941786,9q5sgb,874.5848389,MM92,3.0,12.5,24.0,15.0,3 Stage Planetary,1/1/2018,12/30/2022
9523,CA,Kern,Pacific Wind,2012.0,MM92,2.05,78.5,92.5,-118.463188,34.902695,35.369809,-118.941786,9q5sgb,963.0733643,MM92,3.0,12.5,24.0,15.0,3 Stage Planetary,1/1/2018,12/30/2022
9524,CA,Kern,Pacific Wind,2012.0,MM92,2.05,78.5,92.5,-118.446091,34.892593,35.369809,-118.941786,9q5sgb,942.0151978,MM92,3.0,12.5,24.0,15.0,3 Stage Planetary,1/1/2018,12/30/2022
9525,CA,Kern,Pacific Wind,2012.0,MM92,2.05,78.5,92.5,-118.424484,34.923096,35.369809,-118.941786,9q5sgb,1026.65686,MM92,3.0,12.5,24.0,15.0,3 Stage Planetary,1/1/2018,12/30/2022
9526,CA,Kern,Pacific Wind,2012.0,MM92,2.05,78.5,92.5,-118.411186,34.895695,35.369809,-118.941786,9q5sgb,898.055542,MM92,3.0,12.5,24.0,15.0,3 Stage Planetary,1/1/2018,12/30/2022
9527,CA,Kern,Pacific Wind,2012.0,MM92,2.05,78.5,92.5,-118.466187,34.901997,35.369809,-118.941786,9q5sgb,970.4588623,MM92,3.0,12.5,24.0,15.0,3 Stage Planetary,1/1/2018,12/30/2022
9528,CA,Kern,Pacific Wind,2012.0,MM92,2.05,78.5,92.5,-118.429489,34.915596,35.369809,-118.941786,9q5sgb,995.8450317,MM92,3.0,12.5,24.0,15.0,3 Stage Planetary,1/1/2018,12/30/2022
9529,CA,Kern,Pacific Wind,2012.0,MM92,2.05,78.5,92.5,-118.427788,34.901295,35.369809,-118.941786,9q5sgb,936.1443481,MM92,3.0,12.5,24.0,15.0,3 Stage Planetary,1/1/2018,12/30/2022
9530,CA,Kern,Pacific Wind,2012.0,MM92,2.05,78.5,92.5,-118.426987,34.916096,35.369809,-118.941786,9q5sgb,994.5813599,MM92,3.0,12.5,24.0,15.0,3 Stage Planetary,1/1/2018,12/30/2022
9531,CA,Kern,Pacific Wind,2012.0,MM92,2.05,78.5,92.5,-118.460487,34.903793,35.369809,-118.941786,9q5sgb,975.8650513,MM92,3.0,12.5,24.0,15.0,3 Stage Planetary,1/1/2018,12/30/2022
9532,CA,Kern,Pacific Wind,2012.0,MM92,2.05,78.5,92.5,-118.44149,34.888195,35.369809,-118.941786,9q5sgb,927.1096191,MM92,3.0,12.5,24.0,15.0,3 Stage Planetary,1/1/2018,12/30/2022
9533,CA,Kern,Pacific Wind,2012.0,MM92,2.05,78.5,92.5,-118.415192,34.871696,35.369809,-118.941786,9q5sgb,845.7738647,MM92,3.0,12.5,24.0,15.0,3 Stage Planetary,1/1/2018,12/30/2022
9534,CA,Kern,Pacific Wind,2012.0,MM92,2.05,78.5,92.5,-118.419487,34.875496,35.369809,-118.941786,9q5sgb,856.0661011,MM92,3.0,12.5,24.0,15.0,3 Stage Planetary,1/1/2018,12/30/2022
9535,CA,Kern,Pacific Wind,2012.0,MM92,2.05,78.5,92.5,-118.409988,34.887493,35.369809,-118.941786,9q5sgb,873.119812,MM92,3.0,12.5,24.0,15.0,3 Stage Planetary,1/1/2018,12/30/2022
9536,CA,Kern,Pacific Wind,2012.0,MM92,2.05,78.5,92.5,-118.417686,34.884895,35.369809,-118.941786,9q5sgb,873.022644,MM92,3.0,12.5,24.0,15.0,3 Stage Planetary,1/1/2018,12/30/2022
9537,CA,Kern,Pacific Wind,2012.0,MM92,2.05,78.5,92.5,-118.410286,34.890995,35.369809,-118.941786,9q5sgb,883.1766968,MM92,3.0,12.5,24.0,15.0,3 Stage Planetary,1/1/2018,12/30/2022
9538,CA,Kern,Pacific Wind,2012.0,MM92,2.05,78.5,92.5,-118.44239,34.896595,35.369809,-118.941786,9q5sgb,930.1873169,MM92,3.0,12.5,24.0,15.0,3 Stage Planetary,1/1/2018,12/30/2022
9539,CA,Kern,Pacific Wind,2012.0,MM92,2.05,78.5,92.5,-118.406189,34.883194,35.369809,-118.941786,9q5sgb,859.6444092,MM92,3.0,12.5,24.0,15.0,3 Stage Planetary,1/1/2018,12/30/2022
9540,CA,Kern,Pacific Wind,2012.0,MM92,2.05,78.5,92.5,-118.42189,34.915596,35.369809,-118.941786,9q5sgb,983.572937,MM92,3.0,12.5,24.0,15.0,3 Stage Planetary,1/1/2018,12/30/2022
9541,CA,Kern,Pacific Wind,2012.0,MM92,2.05,78.5,92.5,-118.408485,34.881596,35.369809,-118.941786,9q5sgb,858.2537842,MM92,3.0,12.5,24.0,15.0,3 Stage Planetary,1/1/2018,12/30/2022
9542,CA,Kern,Pacific Wind,2012.0,MM92,2.05,78.5,92.5,-118.424789,34.911594,35.369809,-118.941786,9q5sgb,970.2802734,MM92,3.0,12.5,24.0,15.0,3 Stage Planetary,1/1/2018,12/30/2022
9543,CA,Kern,Pacific Wind,2012.0,MM92,2.05,78.5,92.5,-118.411888,34.882294,35.369809,-118.941786,9q5sgb,863.3432007,MM92,3.0,12.5,24.0,15.0,3 Stage Planetary,1/1/2018,12/30/2022
9544,CA,Kern,Pacific Wind,2012.0,MM92,2.05,78.5,92.5,-118.417587,34.915394,35.369809,-118.941786,9q5sgb,985.8792725,MM92,3.0,12.5,24.0,15.0,3 Stage Planetary,1/1/2018,12/30/2022
9545,CA,Kern,Pacific Wind,2012.0,MM92,2.05,78.5,92.5,-118.412788,34.915497,35.369809,-118.941786,9q5sgb,981.5483398,MM92,3.0,12.5,24.0,15.0,3 Stage Planetary,1/1/2018,12/30/2022
9546,CA,Kern,Pacific Wind,2012.0,MM92,2.05,78.5,92.5,-118.430084,34.877594,35.369809,-118.941786,9q5sgb,872.6161499,MM92,3.0,12.5,24.0,15.0,3 Stage Planetary,1/1/2018,12/30/2022
9547,CA,Kern,Pacific Wind,2012.0,MM92,2.05,78.5,92.5,-118.430489,34.924694,35.369809,-118.941786,9q5sgb,1036.947632,MM92,3.0,12.5,24.0,15.0,3 Stage Planetary,1/1/2018,12/30/2022
9548,CA,Kern,Pacific Wind,2012.0,MM92,2.05,78.5,92.5,-118.427788,34.878696,35.369809,-118.941786,9q5sgb,871.4993286,MM92,3.0,12.5,24.0,15.0,3 Stage Planetary,1/1/2018,12/30/2022
9549,CA,Kern,Pacific Wind,2012.0,MM92,2.05,78.5,92.5,-118.414688,34.887997,35.369809,-118.941786,9q5sgb,878.7611084,MM92,3.0,12.5,24.0,15.0,3 Stage Planetary,1/1/2018,12/30/2022
9550,CA,Kern,Pacific Wind,2012.0,MM92,2.05,78.5,92.5,-118.426689,34.920696,35.369809,-118.941786,9q5sgb,1013.227966,MM92,3.0,12.5,24.0,15.0,3 Stage Planetary,1/1/2018,12/30/2022
9551,CA,Kern,Pacific Wind,2012.0,MM92,2.05,78.5,92.5,-118.456886,34.899593,35.369809,-118.941786,9q5sgb,955.4419556,MM92,3.0,12.5,24.0,15.0,3 Stage Planetary,1/1/2018,12/30/2022
9552,CA,Kern,Pacific Wind,2012.0,MM92,2.05,78.5,92.5,-118.421791,34.895893,35.369809,-118.941786,9q5sgb,909.9085083,MM92,3.0,12.5,24.0,15.0,3 Stage Planetary,1/1/2018,12/30/2022
9553,CA,Kern,Pacific Wind,2012.0,MM92,2.05,78.5,92.5,-118.406487,34.875896,35.369809,-118.941786,9q5sgb,845.4476318,MM92,3.0,12.5,24.0,15.0,3 Stage Planetary,1/1/2018,12/30/2022
9554,CA,Kern,Pacific Wind,2012.0,MM92,2.05,78.5,92.5,-118.457489,34.895596,35.369809,-118.941786,9q5sgb,966.4735107,MM92,3.0,12.5,24.0,15.0,3 Stage Planetary,1/1/2018,12/30/2022
9555,CA,Kern,Pacific Wind,2012.0,MM92,2.05,78.5,92.5,-118.417488,34.892994,35.369809,-118.941786,9q5sgb,896.4038086,MM92,3.0,12.5,24.0,15.0,3 Stage Planetary,1/1/2018,12/30/2022
9556,CA,Riverside,Painted Hills Repower,2020.0,V112-3.0,3.0,92.0,112.0,-116.630493,33.939869,33.799274,-117.076969,9qj152,520.1650391,V112-3.0,3.0,12.0,25.0,17.7,4 Stage Planetary,1/1/2020,12/30/2022
9557,CA,Riverside,Painted Hills Repower,2020.0,V112-3.0,3.0,92.0,112.0,-116.630516,33.941528,33.799274,-117.076969,9qj152,543.8147583,V112-3.0,3.0,12.0,25.0,17.7,4 Stage Planetary,1/1/2020,12/30/2022
9558,CA,Riverside,Painted Hills Repower,2020.0,V112-3.0,3.0,92.0,112.0,-116.622704,33.934879,33.799274,-117.076969,9qj152,456.353241,V112-3.0,3.0,12.0,25.0,17.7,4 Stage Planetary,1/1/2020,12/30/2022
9559,CA,Riverside,Painted Hills Repower,2020.0,V112-3.0,3.0,92.0,112.0,-116.630524,33.938297,33.799274,-117.076969,9qj152,505.4035339,V112-3.0,3.0,12.0,25.0,17.7,4 Stage Planetary,1/1/2020,12/30/2022
9560,CA,Riverside,Painted Hills Repower,2020.0,V112-3.0,3.0,92.0,112.0,-116.62278,33.936314,33.799274,-117.076969,9qj152,466.197876,V112-3.0,3.0,12.0,25.0,17.7,4 Stage Planetary,1/1/2020,12/30/2022
9561,CA,Riverside,Painted Hills Repower,2020.0,V112-3.0,3.0,92.0,112.0,-116.621834,33.937717,33.799274,-117.076969,9qj152,473.2174683,V112-3.0,3.0,12.0,25.0,17.7,4 Stage Planetary,1/1/2020,12/30/2022
9562,CA,Riverside,Painted Hills Repower,2020.0,V112-3.0,3.0,92.0,112.0,-116.623299,33.940548,33.799274,-117.076969,9qj152,496.9733887,V112-3.0,3.0,12.0,25.0,17.7,4 Stage Planetary,1/1/2020,12/30/2022
9563,CA,Riverside,Painted Hills Repower,2020.0,V112-3.0,3.0,92.0,112.0,-116.630524,33.935062,33.799274,-117.076969,9qj152,498.0602112,V112-3.0,3.0,12.0,25.0,17.7,4 Stage Planetary,1/1/2020,12/30/2022
9564,CA,Riverside,Painted Hills Repower,2020.0,V112-3.0,3.0,92.0,112.0,-116.623459,33.942074,33.799274,-117.076969,9qj152,510.8113403,V112-3.0,3.0,12.0,25.0,17.7,4 Stage Planetary,1/1/2020,12/30/2022
9565,CA,Riverside,Palm Springs (repower),2011.0,GE1.5-77,1.5,65.0,77.0,-116.574387,33.912296,33.799274,-117.076969,9qj152,245.8277893,GE1.5-77,3.5,12.0,25.0,20.4,3 Stage Planetary,1/1/2018,12/30/2022
9566,CA,Riverside,Palm Springs (repower),2011.0,GE1.5-77,1.5,65.0,77.0,-116.573288,33.922295,33.799274,-117.076969,9qj152,274.0398865,GE1.5-77,3.5,12.0,25.0,20.4,3 Stage Planetary,1/1/2018,12/30/2022
9567,CA,Riverside,Palm Springs (repower),2011.0,GE1.5-77,1.5,65.0,77.0,-116.577492,33.927395,33.799274,-117.076969,9qj152,301.0852356,GE1.5-77,3.5,12.0,25.0,20.4,3 Stage Planetary,1/1/2018,12/30/2022
9568,CA,Riverside,Palm Springs (repower),2011.0,GE1.5-77,1.5,65.0,77.0,-116.582291,33.923496,33.799274,-117.076969,9qj152,287.1279602,GE1.5-77,3.5,12.0,25.0,20.4,3 Stage Planetary,1/1/2018,12/30/2022
9569,CA,Riverside,Palm Springs (repower),2011.0,GE1.5-77,1.5,65.0,77.0,-116.564888,33.908394,33.799274,-117.076969,9qj152,231.6661072,GE1.5-77,3.5,12.0,25.0,20.4,3 Stage Planetary,1/1/2018,12/30/2022
9570,CA,Riverside,Palm Springs (repower),2011.0,GE1.5-77,1.5,65.0,77.0,-116.574287,33.915794,33.799274,-117.076969,9qj152,252.2637787,GE1.5-77,3.5,12.0,25.0,20.4,3 Stage Planetary,1/1/2018,12/30/2022
9571,CA,Riverside,Palm Springs (repower),2011.0,GE1.5-77,1.5,65.0,77.0,-116.568291,33.923496,33.799274,-117.076969,9qj152,270.1157532,GE1.5-77,3.5,12.0,25.0,20.4,3 Stage Planetary,1/1/2018,12/30/2022
9572,CA,Riverside,Palm Springs (repower),2011.0,GE1.5-77,1.5,65.0,77.0,-116.573135,33.927048,33.799274,-117.076969,9qj152,292.466217,GE1.5-77,3.5,12.0,25.0,20.4,3 Stage Planetary,1/1/2018,12/30/2022
9573,CA,Riverside,Palm Springs (repower),2011.0,GE1.5-77,1.5,65.0,77.0,-116.564888,33.909794,33.799274,-117.076969,9qj152,232.4085999,GE1.5-77,3.5,12.0,25.0,20.4,3 Stage Planetary,1/1/2018,12/30/2022
9574,CA,Riverside,Palm Springs (repower),2011.0,GE1.5-77,1.5,65.0,77.0,-116.636139,33.915558,33.799274,-117.076969,9qj152,381.0647583,GE1.5-77,3.5,12.0,25.0,20.4,3 Stage Planetary,1/1/2018,12/30/2022
9575,CA,Riverside,Palm Springs (repower),2011.0,GE1.5-77,1.5,65.0,77.0,-116.57309,33.929794,33.799274,-117.076969,9qj152,307.3822632,GE1.5-77,3.5,12.0,25.0,20.4,3 Stage Planetary,1/1/2018,12/30/2022
9576,CA,Riverside,Palm Springs (repower),2011.0,GE1.5-77,1.5,65.0,77.0,-116.574387,33.910896,33.799274,-117.076969,9qj152,246.3916016,GE1.5-77,3.5,12.0,25.0,20.4,3 Stage Planetary,1/1/2018,12/30/2022
9577,CA,Riverside,Palm Springs (repower),2011.0,GE1.5-77,1.5,65.0,77.0,-116.578087,33.920696,33.799274,-117.076969,9qj152,273.0892639,GE1.5-77,3.5,12.0,25.0,20.4,3 Stage Planetary,1/1/2018,12/30/2022
9578,CA,Riverside,Palm Springs (repower),2011.0,GE1.5-77,1.5,65.0,77.0,-116.576691,33.926094,33.799274,-117.076969,9qj152,293.7757874,GE1.5-77,3.5,12.0,25.0,20.4,3 Stage Planetary,1/1/2018,12/30/2022
9579,CA,Riverside,Palm Springs (repower),2011.0,GE1.5-77,1.5,65.0,77.0,-116.573288,33.920895,33.799274,-117.076969,9qj152,268.3321533,GE1.5-77,3.5,12.0,25.0,20.4,3 Stage Planetary,1/1/2018,12/30/2022
9580,CA,Riverside,Palm Springs (repower),2011.0,GE1.5-77,1.5,65.0,77.0,-116.56929,33.911995,33.799274,-117.076969,9qj152,238.8702087,GE1.5-77,3.5,12.0,25.0,20.4,3 Stage Planetary,1/1/2018,12/30/2022
9581,CA,Riverside,Palm Springs (repower),2011.0,GE1.5-77,1.5,65.0,77.0,-116.56929,33.910595,33.799274,-117.076969,9qj152,237.4646759,GE1.5-77,3.5,12.0,25.0,20.4,3 Stage Planetary,1/1/2018,12/30/2022
9582,CA,Riverside,Palm Springs (repower),2011.0,GE1.5-77,1.5,65.0,77.0,-116.578087,33.919193,33.799274,-117.076969,9qj152,266.9578857,GE1.5-77,3.5,12.0,25.0,20.4,3 Stage Planetary,1/1/2018,12/30/2022
9583,CA,Riverside,Palm Springs (repower),2011.0,GE1.5-77,1.5,65.0,77.0,-116.575989,33.923496,33.799274,-117.076969,9qj152,282.5852661,GE1.5-77,3.5,12.0,25.0,20.4,3 Stage Planetary,1/1/2018,12/30/2022
9584,CA,Riverside,Palm Springs (repower),2011.0,GE1.5-77,1.5,65.0,77.0,-116.56929,33.909096,33.799274,-117.076969,9qj152,237.4443512,GE1.5-77,3.5,12.0,25.0,20.4,3 Stage Planetary,1/1/2018,12/30/2022
9585,CA,Riverside,Palm Springs (repower),2011.0,GE1.5-77,1.5,65.0,77.0,-116.636139,33.914158,33.799274,-117.076969,9qj152,375.6860962,GE1.5-77,3.5,12.0,25.0,20.4,3 Stage Planetary,1/1/2018,12/30/2022
9586,CA,Riverside,Palm Springs (repower),2011.0,GE1.5-77,1.5,65.0,77.0,-116.568291,33.922096,33.799274,-117.076969,9qj152,264.7449646,GE1.5-77,3.5,12.0,25.0,20.4,3 Stage Planetary,1/1/2018,12/30/2022
9587,CA,Riverside,Palm Springs (repower),2011.0,GE1.5-77,1.5,65.0,77.0,-116.57309,33.928394,33.799274,-117.076969,9qj152,299.4135437,GE1.5-77,3.5,12.0,25.0,20.4,3 Stage Planetary,1/1/2018,12/30/2022
9588,CA,Riverside,Palm Springs (repower),2011.0,GE1.5-77,1.5,65.0,77.0,-116.574287,33.917294,33.799274,-117.076969,9qj152,256.1168518,GE1.5-77,3.5,12.0,25.0,20.4,3 Stage Planetary,1/1/2018,12/30/2022
9589,CA,Riverside,Palm Springs (repower),2011.0,GE1.5-77,1.5,65.0,77.0,-116.636238,33.912758,33.799274,-117.076969,9qj152,370.4533691,GE1.5-77,3.5,12.0,25.0,20.4,3 Stage Planetary,1/1/2018,12/30/2022
9590,CA,Riverside,Palm Springs (repower),2011.0,GE1.5-77,1.5,65.0,77.0,-116.57769,33.922096,33.799274,-117.076969,9qj152,278.5561523,GE1.5-77,3.5,12.0,25.0,20.4,3 Stage Planetary,1/1/2018,12/30/2022
9591,CA,Riverside,Palm Springs (repower),2011.0,GE1.5-77,1.5,65.0,77.0,-116.636139,33.916958,33.799274,-117.076969,9qj152,386.4158325,GE1.5-77,3.5,12.0,25.0,20.4,3 Stage Planetary,1/1/2018,12/30/2022
9592,CA,Riverside,Palm Springs (repower),2011.0,GE1.5-77,1.5,65.0,77.0,-116.574287,33.913795,33.799274,-117.076969,9qj152,249.6701202,GE1.5-77,3.5,12.0,25.0,20.4,3 Stage Planetary,1/1/2018,12/30/2022
9593,CA,Riverside,Palm Springs (repower),2011.0,GE1.5-77,1.5,65.0,77.0,-116.64164,33.914455,33.799274,-117.076969,9qj152,374.4208679,GE1.5-77,3.5,12.0,25.0,20.4,3 Stage Planetary,1/1/2018,12/30/2022
9594,CA,Riverside,Palm Springs (repower),2011.0,GE1.5-77,1.5,65.0,77.0,-116.641243,33.915756,33.799274,-117.076969,9qj152,379.1842041,GE1.5-77,3.5,12.0,25.0,20.4,3 Stage Planetary,1/1/2018,12/30/2022
9595,CA,Riverside,Palm Springs (repower),2011.0,GE1.5-77,1.5,65.0,77.0,-116.573288,33.919495,33.799274,-117.076969,9qj152,263.2110291,GE1.5-77,3.5,12.0,25.0,20.4,3 Stage Planetary,1/1/2018,12/30/2022
9596,CA,Riverside,Palm Springs (repower),2011.0,GE1.5-77,1.5,65.0,77.0,-116.582344,33.922157,33.799274,-117.076969,9qj152,282.0982361,GE1.5-77,3.5,12.0,25.0,20.4,3 Stage Planetary,1/1/2018,12/30/2022
9597,CA,Riverside,Palm Springs (repower),2011.0,GE1.5-77,1.5,65.0,77.0,-116.64164,33.913055,33.799274,-117.076969,9qj152,369.8640747,GE1.5-77,3.5,12.0,25.0,20.4,3 Stage Planetary,1/1/2018,12/30/2022
9598,WA,Whitman,Palouse,2012.0,V100-1.8,1.8,80.0,100.0,-117.317787,47.143795,46.793601,-117.21808,c2kx95,803.6907959,V100-1.8,3.0,12.0,20.0,16.6,3 Stage Planetary,1/1/2018,12/30/2022
9599,WA,Whitman,Palouse,2012.0,V100-1.8,1.8,80.0,100.0,-117.296684,47.137695,46.793601,-117.21808,c2kx95,882.9330444,V100-1.8,3.0,12.0,20.0,16.6,3 Stage Planetary,1/1/2018,12/30/2022
